0.473079
0.682257
0.581626
0.524770
0.632972
0.543173
0.679699
0.718031
0.704900
0.537707
0.721865
0.552853
0.582861
0.725570
0.673436
0.555405
0.628621
0.572317
0.677905
0.587005
