0.403158
0.360510
0.271243
0.361425
0.438638
0.262105
0.282367
0.699725
0.330870
0.434926
0.338818
0.461583
0.398103
0.459149
0.353883
0.226349
0.143291
0.503670
0.482255
0.231351
