0.164370
0.247876
0.073823
0.105903
0.103085
0.148572
0.182427
0.143033
0.111819
0.075250
0.294612
0.124211
0.197962
0.151089
0.112255
0.210908
0.041543
0.169345
0.024827
0.200532
