0.375100
0.396302
0.277155
0.521508
0.367498
0.410884
0.462721
0.383662
0.454723
0.300439
0.119247
0.375623
0.381579
0.299098
0.235290
0.479482
0.247893
0.209466
0.244066
0.303167
