0.000e+00,0.000e+00,inf
6.667e-02,0.000e+00,5.864e-01
6.667e-02,5.000e-01,5.075e-01
2.000e-01,5.000e-01,5.023e-01
2.000e-01,8.000e-01,4.693e-01
8.000e-01,8.000e-01,3.299e-01
8.000e-01,9.000e-01,3.293e-01
9.333e-01,9.000e-01,2.886e-01
9.333e-01,1.000e+00,2.718e-01
1.000e+00,1.000e+00,2.659e-01
1.000e+02,1.000e+02,1.000e+02
0.000e+00,0.000e+00,inf
6.667e-02,0.000e+00,9.164e-01
6.667e-02,5.000e-01,6.304e-01
2.000e-01,5.000e-01,3.839e-01
2.000e-01,6.000e-01,3.755e-01
4.000e-01,6.000e-01,3.226e-01
4.000e-01,7.000e-01,2.893e-01
4.667e-01,7.000e-01,2.434e-01
4.667e-01,8.000e-01,2.027e-01
7.333e-01,8.000e-01,1.060e-01
7.333e-01,9.000e-01,7.967e-02
8.000e-01,9.000e-01,6.116e-02
8.000e-01,1.000e+00,5.001e-02
1.000e+00,1.000e+00,1.023e-02
1.000e+02,1.000e+02,1.000e+02
0.000e+00,0.000e+00,inf
0.000e+00,1.000e-01,8.347e-01
6.667e-02,1.000e-01,7.851e-01
6.667e-02,2.000e-01,6.711e-01
2.000e-01,2.000e-01,5.720e-01
2.000e-01,6.000e-01,4.652e-01
3.333e-01,6.000e-01,4.231e-01
3.333e-01,7.000e-01,4.145e-01
6.000e-01,7.000e-01,2.451e-01
6.000e-01,8.000e-01,2.299e-01
6.667e-01,8.000e-01,2.200e-01
6.667e-01,1.000e+00,1.366e-01
1.000e+00,1.000e+00,2.396e-02
1.000e+02,1.000e+02,1.000e+02
0.000e+00,0.000e+00,inf
0.000e+00,1.000e-01,9.658e-01
6.667e-02,1.000e-01,8.942e-01
6.667e-02,3.000e-01,7.228e-01
1.333e-01,3.000e-01,6.770e-01
1.333e-01,7.000e-01,4.785e-01
2.667e-01,7.000e-01,3.804e-01
2.667e-01,8.000e-01,3.382e-01
3.333e-01,8.000e-01,3.202e-01
3.333e-01,9.000e-01,3.140e-01
9.333e-01,9.000e-01,5.120e-02
9.333e-01,1.000e+00,3.787e-02
1.000e+00,1.000e+00,3.434e-02
1.000e+02,1.000e+02,1.000e+02
0.000e+00,0.000e+00,inf
0.000e+00,1.000e-01,6.158e-01
