0.150253
0.229046
0.335629
0.447592
0.412393
0.500150
0.362684
0.436149
0.341051
0.424589
0.172381
0.227643
0.277067
0.444213
0.363555
0.373644
0.305566
0.216924
0.294051
0.187821
