11,8
4,4
15,4
3,5
13,6
2,6
15,4
2,6
10,9
2,6
15,4
5,3
13,6
2,6
11,8
1,7
17,2
5,3
11,8
5,3
14,5
4,4
11,8
2,6
15,4
4,4
18,1
7,1
15,4
3,5
15,4
4,4
15,4
4,4
12,7
2,6
15,4
5,3
17,2
3,5
