10,3
4,4
7,6
4,4
8,5
7,1
8,5
5,3
9,4
5,3
8,5
2,6
9,4
2,6
7,6
3,5
9,4
4,4
9,4
3,5
8,5
4,4
11,2
6,2
10,3
5,3
8,5
3,5
3,10
3,5
9,4
7,1
8,5
2,6
12,1
4,4
10,3
5,3
10,3
5,3
