1.0000e+00,8.7225e-01,0.0000e+00,5.4636e-02,1.0000e+00,8.8128e-01,0.0000e+00,8.4549e-02,1.0000e+00,8.5641e-01,0.0000e+00,5.8117e-02,1.0000e+00,7.1827e-01,0.0000e+00,1.4280e-01,1.0000e+00,8.8382e-01,0.0000e+00,2.9899e-01,1.0000e+00,9.3140e-01,1.0000e+00,2.8317e-01,1.0000e+00,9.1439e-01,1.0000e+00,8.7107e-01,0.0000e+00,5.9126e-01,1.0000e+00,2.9276e-01,0.0000e+00,2.8134e-01,1.0000e+00,5.8222e-01,1.0000e+00,3.2560e-01,1.0000e+00,9.1530e-01
1.0000e+00,4.5241e-01,1.0000e+00,4.7539e-01,1.0000e+00,6.3063e-01,1.0000e+00,6.6118e-01,0.0000e+00,9.0107e-01,0.0000e+00,1.0673e-01,0.0000e+00,7.8809e-01,0.0000e+00,5.4498e-02,1.0000e+00,8.1295e-01,1.0000e+00,9.4426e-01,0.0000e+00,1.5056e-01,1.0000e+00,6.3382e-01,1.0000e+00,3.9146e-01,0.0000e+00,3.8663e-01,1.0000e+00,1.2440e-01,1.0000e+00,5.4485e-01,1.0000e+00,4.2698e-01,0.0000e+00,3.3036e-01,0.0000e+00,9.5950e-02,0.0000e+00,2.9912e-01
1.0000e+00,8.9033e-01,1.0000e+00,2.0715e-01,1.0000e+00,6.3643e-01,1.0000e+00,2.5628e-01,0.0000e+00,2.1295e-01,1.0000e+00,4.6160e-01,0.0000e+00,6.0738e-01,1.0000e+00,3.6472e-01,1.0000e+00,5.7146e-01,0.0000e+00,2.0450e-01,0.0000e+00,4.8898e-01,0.0000e+00,7.1549e-01,0.0000e+00,5.1159e-01,0.0000e+00,7.2647e-02,1.0000e+00,4.7631e-01,0.0000e+00,1.9477e-01,1.0000e+00,8.8467e-01,0.0000e+00,7.1215e-01,1.0000e+00,8.8621e-01,1.0000e+00,9.1546e-01
0.0000e+00,1.5692e-01,1.0000e+00,3.9278e-01,0.0000e+00,3.1820e-01,0.0000e+00,2.1806e-01,1.0000e+00,7.6637e-01,1.0000e+00,5.3114e-01,1.0000e+00,9.7396e-01,1.0000e+00,3.9601e-01,1.0000e+00,4.4354e-01,1.0000e+00,7.3338e-01,1.0000e+00,7.9256e-01,0.0000e+00,3.1936e-01,0.0000e+00,3.9539e-01,1.0000e+00,8.5017e-01,1.0000e+00,7.7037e-01,1.0000e+00,9.6885e-01,1.0000e+00,8.4943e-01,0.0000e+00,3.4228e-01,0.0000e+00,8.6382e-02,1.0000e+00,3.7305e-01
0.0000e+00,3.2157e-01,0.0000e+00,2.5634e-01,1.0000e+00,4.7192e-01,1.0000e+00,7.9219e-01,0.0000e+00,5.5442e-01,0.0000e+00,1.4606e-01,1.0000e+00,7.4904e-01,0.0000e+00,5.6991e-02,0.0000e+00,2.3985e-01,1.0000e+00,3.9225e-01,0.0000e+00,2.0853e-01,1.0000e+00,7.2032e-01,1.0000e+00,9.6699e-01,1.0000e+00,8.7890e-01,0.0000e+00,9.6040e-01,1.0000e+00,3.0938e-01,0.0000e+00,1.2887e-02,1.0000e+00,2.2199e-01,1.0000e+00,3.7462e-01,0.0000e+00,8.0766e-02
0.0000e+00,4.5690e-01,1.0000e+00,9.7737e-01,0.0000e+00,1.9122e-01,1.0000e+00,5.4696e-01,1.0000e+00,8.1160e-01,1.0000e+00,7.2409e-01,0.0000e+00,5.3521e-01,1.0000e+00,1.9625e-01,0.0000e+00,2.8403e-01,1.0000e+00,3.4770e-01,1.0000e+00,8.6092e-01,1.0000e+00,8.3581e-01,1.0000e+00,8.6151e-01,1.0000e+00,5.2113e-01,0.0000e+00,3.1524e-01,0.0000e+00,9.0027e-01,0.0000e+00,6.0311e-01,1.0000e+00,9.3071e-01,1.0000e+00,2.8576e-01,1.0000e+00,4.7389e-01
1.0000e+00,7.6225e-01,0.0000e+00,1.6610e-01,0.0000e+00,6.8372e-01,0.0000e+00,3.2435e-01,1.0000e+00,6.1420e-01,1.0000e+00,3.5604e-01,1.0000e+00,6.5685e-01,1.0000e+00,7.6200e-01,0.0000e+00,6.4801e-02,0.0000e+00,5.6632e-01,1.0000e+00,2.8523e-01,0.0000e+00,6.0257e-01,0.0000e+00,3.4792e-01,0.0000e+00,8.4214e-01,1.0000e+00,9.0198e-01,0.0000e+00,8.8619e-02,1.0000e+00,9.8023e-01,1.0000e+00,7.9196e-01,0.0000e+00,7.2341e-02,0.0000e+00,3.1288e-01
1.0000e+00,6.9284e-01,1.0000e+00,7.4507e-01,1.0000e+00,6.8630e-01,1.0000e+00,8.2774e-01,1.0000e+00,9.0960e-01,1.0000e+00,8.1046e-01,1.0000e+00,7.9572e-01,1.0000e+00,4.4384e-01,1.0000e+00,5.9764e-01,1.0000e+00,9.1404e-01,1.0000e+00,8.0167e-01,0.0000e+00,7.0398e-01,1.0000e+00,9.6699e-01,1.0000e+00,8.8878e-01,1.0000e+00,2.1809e-01,0.0000e+00,8.5526e-01,0.0000e+00,8.1393e-01,1.0000e+00,7.1140e-01,0.0000e+00,7.2315e-01,1.0000e+00,7.9172e-01
1.0000e+00,9.5169e-01,1.0000e+00,9.3320e-01,1.0000e+00,6.9797e-01,0.0000e+00,7.9315e-01,0.0000e+00,1.6326e-01,1.0000e+00,8.5357e-01,1.0000e+00,8.0174e-01,1.0000e+00,8.6192e-01,1.0000e+00,8.9063e-01,1.0000e+00,5.8356e-01,0.0000e+00,9.4389e-01,1.0000e+00,7.5474e-01,1.0000e+00,5.2646e-01,1.0000e+00,8.4700e-01,0.0000e+00,8.6806e-01,1.0000e+00,9.6740e-01,1.0000e+00,6.9680e-01,1.0000e+00,7.6387e-01,1.0000e+00,9.3576e-01,1.0000e+00,9.0549e-01
0.0000e+00,7.4818e-01,0.0000e+00,8.9091e-01,0.0000e+00,3.9912e-01,1.0000e+00,8.2350e-01,1.0000e+00,9.4245e-01,0.0000e+00,6.9628e-01,1.0000e+00,9.4380e-01,0.0000e+00,7.4804e-01,1.0000e+00,2.1780e-01,0.0000e+00,9.2846e-01,1.0000e+00,8.2157e-01,1.0000e+00,8.4662e-01,0.0000e+00,8.6385e-02,0.0000e+00,9.5608e-01,1.0000e+00,3.2126e-01,1.0000e+00,9.5631e-01,1.0000e+00,9.8023e-01,0.0000e+00,8.0752e-01,1.0000e+00,7.0961e-01,0.0000e+00,8.7783e-01
1.0000e+00,9.8673e-01,1.0000e+00,9.8159e-01,1.0000e+00,8.4863e-01,1.0000e+00,9.6849e-01,1.0000e+00,9.5140e-01,1.0000e+00,8.7050e-01,0.0000e+00,8.0918e-01,1.0000e+00,8.1265e-01,0.0000e+00,8.4981e-01,1.0000e+00,6.9406e-01,1.0000e+00,9.5637e-01,1.0000e+00,8.6322e-01,1.0000e+00,9.7993e-01,1.0000e+00,9.7461e-01,1.0000e+00,6.3490e-01,1.0000e+00,8.7392e-01,1.0000e+00,9.8023e-01,1.0000e+00,8.8880e-01,1.0000e+00,7.5699e-01,1.0000e+00,9.1699e-01
