4.286e-01,1.000e+00,1.152e-01
4.615e-01,1.000e+00,1.392e-01
4.167e-01,8.333e-01,2.543e-01
3.636e-01,6.667e-01,2.873e-01
4.000e-01,6.667e-01,2.988e-01
4.444e-01,6.667e-01,3.206e-01
5.000e-01,6.667e-01,3.497e-01
5.714e-01,6.667e-01,4.269e-01
6.667e-01,6.667e-01,6.596e-01
6.000e-01,5.000e-01,6.698e-01
7.500e-01,5.000e-01,6.863e-01
6.667e-01,3.333e-01,7.814e-01
1.000e+00,3.333e-01,8.645e-01
1.000e+00,1.667e-01,8.840e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,2.325e-01
4.615e-01,1.000e+00,2.531e-01
5.000e-01,1.000e+00,2.858e-01
4.545e-01,8.333e-01,2.880e-01
5.000e-01,8.333e-01,3.199e-01
5.556e-01,8.333e-01,3.246e-01
6.250e-01,8.333e-01,4.465e-01
7.143e-01,8.333e-01,4.764e-01
8.333e-01,8.333e-01,5.223e-01
8.000e-01,6.667e-01,5.486e-01
1.000e+00,6.667e-01,5.836e-01
1.000e+00,5.000e-01,6.446e-01
1.000e+00,3.333e-01,7.257e-01
1.000e+00,1.667e-01,7.302e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,1.173e-02
4.615e-01,1.000e+00,1.975e-02
5.000e-01,1.000e+00,2.004e-02
5.455e-01,1.000e+00,1.223e-01
6.000e-01,1.000e+00,2.470e-01
6.667e-01,1.000e+00,3.221e-01
7.500e-01,1.000e+00,3.364e-01
8.571e-01,1.000e+00,4.997e-01
1.000e+00,1.000e+00,5.321e-01
1.000e+00,8.333e-01,7.727e-01
1.000e+00,6.667e-01,8.050e-01
1.000e+00,5.000e-01,8.993e-01
1.000e+00,3.333e-01,9.020e-01
1.000e+00,1.667e-01,9.887e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,4.007e-03
4.615e-01,1.000e+00,1.717e-02
5.000e-01,1.000e+00,4.324e-02
4.545e-01,8.333e-01,4.529e-02
5.000e-01,8.333e-01,1.214e-01
5.556e-01,8.333e-01,1.912e-01
6.250e-01,8.333e-01,5.790e-01
7.143e-01,8.333e-01,6.154e-01
8.333e-01,8.333e-01,6.873e-01
8.000e-01,6.667e-01,8.176e-01
7.500e-01,5.000e-01,8.510e-01
1.000e+00,5.000e-01,9.722e-01
1.000e+00,3.333e-01,9.723e-01
1.000e+00,1.667e-01,9.916e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,1.764e-01
4.615e-01,1.000e+00,2.295e-01
5.000e-01,1.000e+00,2.410e-01
5.455e-01,1.000e+00,2.925e-01
6.000e-01,1.000e+00,4.031e-01
6.667e-01,1.000e+00,4.375e-01
7.500e-01,1.000e+00,5.679e-01
7.143e-01,8.333e-01,5.741e-01
8.333e-01,8.333e-01,7.602e-01
8.000e-01,6.667e-01,7.837e-01
7.500e-01,5.000e-01,7.878e-01
6.667e-01,3.333e-01,8.356e-01
5.000e-01,1.667e-01,8.463e-01
1.000e+00,1.667e-01,8.782e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,1.589e-02
4.615e-01,1.000e+00,6.021e-02
5.000e-01,1.000e+00,8.195e-02
5.455e-01,1.000e+00,8.239e-02
5.000e-01,8.333e-01,9.509e-02
5.556e-01,8.333e-01,1.369e-01
5.000e-01,6.667e-01,1.763e-01
5.714e-01,6.667e-01,1.902e-01
6.667e-01,6.667e-01,3.241e-01
6.000e-01,5.000e-01,5.803e-01
5.000e-01,3.333e-01,6.606e-01
6.667e-01,3.333e-01,7.152e-01
5.000e-01,1.667e-01,7.897e-01
1.000e+00,1.667e-01,9.868e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,3.077e-01
4.615e-01,1.000e+00,3.113e-01
5.000e-01,1.000e+00,3.220e-01
5.455e-01,1.000e+00,3.223e-01
6.000e-01,1.000e+00,3.824e-01
6.667e-01,1.000e+00,4.055e-01
7.500e-01,1.000e+00,4.579e-01
7.143e-01,8.333e-01,4.605e-01
8.333e-01,8.333e-01,5.261e-01
8.000e-01,6.667e-01,5.485e-01
7.500e-01,5.000e-01,5.656e-01
6.667e-01,3.333e-01,5.814e-01
5.000e-01,1.667e-01,6.149e-01
1.000e+00,1.667e-01,6.214e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,1.830e-02
4.615e-01,1.000e+00,3.403e-02
5.000e-01,1.000e+00,3.937e-02
5.455e-01,1.000e+00,6.844e-02
6.000e-01,1.000e+00,1.313e-01
6.667e-01,1.000e+00,1.716e-01
6.250e-01,8.333e-01,2.302e-01
7.143e-01,8.333e-01,4.177e-01
8.333e-01,8.333e-01,5.485e-01
8.000e-01,6.667e-01,6.929e-01
7.500e-01,5.000e-01,8.166e-01
6.667e-01,3.333e-01,8.419e-01
5.000e-01,1.667e-01,8.884e-01
0.000e+00,0.000e+00,8.973e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,5.657e-02
4.615e-01,1.000e+00,7.892e-02
5.000e-01,1.000e+00,1.292e-01
5.455e-01,1.000e+00,1.591e-01
6.000e-01,1.000e+00,2.720e-01
6.667e-01,1.000e+00,2.897e-01
6.250e-01,8.333e-01,2.989e-01
7.143e-01,8.333e-01,5.734e-01
6.667e-01,6.667e-01,7.021e-01
6.000e-01,5.000e-01,7.343e-01
7.500e-01,5.000e-01,8.028e-01
1.000e+00,5.000e-01,8.979e-01
1.000e+00,3.333e-01,9.496e-01
1.000e+00,1.667e-01,9.628e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,1.495e-02
3.846e-01,8.333e-01,1.607e-02
4.167e-01,8.333e-01,1.783e-02
4.545e-01,8.333e-01,4.811e-02
4.000e-01,6.667e-01,4.913e-02
4.444e-01,6.667e-01,1.088e-01
5.000e-01,6.667e-01,3.012e-01
5.714e-01,6.667e-01,5.025e-01
6.667e-01,6.667e-01,6.263e-01
6.000e-01,5.000e-01,8.248e-01
7.500e-01,5.000e-01,8.289e-01
6.667e-01,3.333e-01,8.951e-01
1.000e+00,3.333e-01,9.464e-01
1.000e+00,1.667e-01,9.798e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,1.075e-02
4.615e-01,1.000e+00,2.149e-02
4.167e-01,8.333e-01,5.314e-02
4.545e-01,8.333e-01,5.539e-02
5.000e-01,8.333e-01,1.318e-01
5.556e-01,8.333e-01,1.552e-01
5.000e-01,6.667e-01,1.952e-01
5.714e-01,6.667e-01,2.295e-01
6.667e-01,6.667e-01,2.359e-01
8.000e-01,6.667e-01,3.013e-01
1.000e+00,6.667e-01,5.513e-01
1.000e+00,5.000e-01,6.811e-01
1.000e+00,3.333e-01,8.113e-01
1.000e+00,1.667e-01,9.567e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,5.548e-03
4.615e-01,1.000e+00,1.546e-02
5.000e-01,1.000e+00,2.287e-02
5.455e-01,1.000e+00,2.622e-02
6.000e-01,1.000e+00,4.496e-02
6.667e-01,1.000e+00,4.809e-02
6.250e-01,8.333e-01,1.102e-01
7.143e-01,8.333e-01,2.113e-01
6.667e-01,6.667e-01,5.923e-01
8.000e-01,6.667e-01,7.052e-01
7.500e-01,5.000e-01,8.604e-01
6.667e-01,3.333e-01,8.935e-01
5.000e-01,1.667e-01,9.508e-01
1.000e+00,1.667e-01,9.914e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
4.286e-01,1.000e+00,2.778e-02
4.615e-01,1.000e+00,5.093e-02
5.000e-01,1.000e+00,1.186e-01
5.455e-01,1.000e+00,2.817e-01
5.000e-01,8.333e-01,3.331e-01
5.556e-01,8.333e-01,3.602e-01
