0.567557
0.573438
0.458960
0.473173
0.506210
0.548529
0.469121
0.489465
0.383156
0.589995
0.440385
0.460167
0.521786
0.634724
0.473376
0.592270
0.551563
0.541776
0.478947
0.588058
