0.348947
0.378405
0.267079
0.492374
0.526237
0.449338
0.456627
0.306267
0.455566
0.213798
0.378479
0.423176
0.398333
0.348460
0.427024
0.409530
0.378119
0.284250
0.321007
0.524293
