0.454376
0.392495
0.447698
0.443821
0.368853
0.252515
0.436993
0.255455
0.490216
0.345701
0.367790
0.367210
0.391633
0.204642
0.125446
0.539913
0.385207
0.352545
0.458971
0.365542
