0.0000e+00,1.7831e-01,0.0000e+00,4.6635e-02,0.0000e+00,3.9356e-01,1.0000e+00,3.4133e-01,1.0000e+00,3.4249e-01,0.0000e+00,2.4546e-01,0.0000e+00,9.3744e-02,1.0000e+00,3.6156e-01,1.0000e+00,9.3060e-01,0.0000e+00,3.9785e-01,0.0000e+00,3.9523e-02,1.0000e+00,8.2913e-03,0.0000e+00,1.4751e-01,0.0000e+00,8.5967e-02,0.0000e+00,3.3598e-01,1.0000e+00,2.3602e-03,0.0000e+00,1.2030e-01,1.0000e+00,8.2747e-01,0.0000e+00,3.4280e-03,1.0000e+00,5.5819e-02
1.0000e+00,3.2532e-01,1.0000e+00,1.1967e-01,1.0000e+00,2.1528e-02,0.0000e+00,2.9689e-01,0.0000e+00,3.8762e-01,1.0000e+00,4.6355e-01,0.0000e+00,7.2665e-03,0.0000e+00,5.3125e-01,0.0000e+00,4.6458e-02,0.0000e+00,2.4079e-01,0.0000e+00,1.0253e-03,0.0000e+00,3.1016e-02,0.0000e+00,8.4190e-02,0.0000e+00,2.5337e-01,0.0000e+00,1.5004e-01,0.0000e+00,2.6109e-03,0.0000e+00,5.8984e-03,0.0000e+00,6.8569e-03,0.0000e+00,6.2117e-01,0.0000e+00,4.7507e-02
0.0000e+00,7.1415e-01,0.0000e+00,6.5083e-02,0.0000e+00,8.2138e-03,0.0000e+00,2.7879e-01,0.0000e+00,3.0140e-01,0.0000e+00,2.8674e-01,1.0000e+00,1.0148e-01,0.0000e+00,2.9422e-01,0.0000e+00,4.1912e-02,1.0000e+00,2.8550e-01,1.0000e+00,6.3100e-02,0.0000e+00,5.6267e-01,1.0000e+00,8.0574e-01,1.0000e+00,3.9343e-02,1.0000e+00,1.9803e-01,0.0000e+00,2.8355e-02,1.0000e+00,7.0506e-01,0.0000e+00,2.2440e-03,1.0000e+00,1.4848e-02,0.0000e+00,8.8962e-03
0.0000e+00,6.7775e-02,0.0000e+00,2.6814e-03,0.0000e+00,2.9147e-03,0.0000e+00,3.2464e-01,0.0000e+00,2.4670e-01,0.0000e+00,3.6723e-01,0.0000e+00,3.2477e-01,1.0000e+00,4.4748e-01,0.0000e+00,2.4817e-02,1.0000e+00,2.7696e-01,0.0000e+00,9.0091e-02,0.0000e+00,3.0375e-03,0.0000e+00,1.4231e-02,0.0000e+00,8.4919e-03,0.0000e+00,9.2830e-02,0.0000e+00,9.1483e-01,0.0000e+00,9.4019e-03,0.0000e+00,6.3022e-01,0.0000e+00,2.0715e-02,0.0000e+00,1.5816e-02
0.0000e+00,5.1617e-02,0.0000e+00,6.3771e-02,0.0000e+00,8.4838e-02,0.0000e+00,3.7201e-01,0.0000e+00,4.6799e-01,1.0000e+00,6.1124e-01,0.0000e+00,4.0875e-01,0.0000e+00,2.6272e-01,0.0000e+00,4.6830e-03,0.0000e+00,6.6411e-01,0.0000e+00,3.1863e-01,0.0000e+00,3.6336e-02,0.0000e+00,6.0797e-02,0.0000e+00,3.9705e-01,0.0000e+00,1.0672e-01,0.0000e+00,2.3115e-03,0.0000e+00,1.1861e-02,0.0000e+00,4.9837e-02,0.0000e+00,1.0563e-02,0.0000e+00,8.2264e-02
0.0000e+00,4.7743e-03,0.0000e+00,8.3601e-02,1.0000e+00,7.4600e-01,0.0000e+00,3.5678e-01,1.0000e+00,6.1973e-01,0.0000e+00,4.1124e-01,0.0000e+00,5.3061e-03,1.0000e+00,4.8667e-01,0.0000e+00,3.0905e-02,0.0000e+00,5.6688e-01,0.0000e+00,1.4288e-02,1.0000e+00,6.8902e-01,1.0000e+00,3.4606e-03,0.0000e+00,1.2637e-02,0.0000e+00,1.2738e-01,0.0000e+00,3.0509e-02,0.0000e+00,1.2694e-02,0.0000e+00,1.5411e-01,1.0000e+00,2.3506e-03,0.0000e+00,3.3235e-03
0.0000e+00,4.9480e-03,0.0000e+00,4.9039e-02,0.0000e+00,2.9031e-03,0.0000e+00,3.3146e-01,0.0000e+00,5.8353e-01,0.0000e+00,2.2123e-01,0.0000e+00,2.8554e-03,0.0000e+00,4.3165e-01,0.0000e+00,1.2062e-02,0.0000e+00,2.4622e-01,1.0000e+00,1.0843e-03,1.0000e+00,1.5358e-01,0.0000e+00,5.4285e-03,0.0000e+00,3.5769e-03,0.0000e+00,8.8893e-02,0.0000e+00,5.5518e-02,0.0000e+00,4.1815e-02,0.0000e+00,4.4877e-02,0.0000e+00,1.3421e-03,0.0000e+00,7.6230e-02
0.0000e+00,3.2905e-02,0.0000e+00,2.5185e-03,0.0000e+00,7.4288e-03,0.0000e+00,2.7922e-01,0.0000e+00,4.9748e-01,0.0000e+00,2.2362e-01,0.0000e+00,9.6185e-01,0.0000e+00,4.3823e-01,0.0000e+00,1.9624e-01,1.0000e+00,3.5702e-01,0.0000e+00,2.6138e-03,0.0000e+00,1.2732e-03,0.0000e+00,1.6634e-01,0.0000e+00,6.3683e-04,0.0000e+00,8.5332e-02,0.0000e+00,2.0704e-03,0.0000e+00,9.6112e-01,1.0000e+00,1.7108e-01,0.0000e+00,6.0453e-03,0.0000e+00,4.1585e-03
0.0000e+00,1.5959e-01,1.0000e+00,1.0232e-01,0.0000e+00,7.7577e-02,1.0000e+00,5.5791e-01,0.0000e+00,3.1995e-01,0.0000e+00,3.1034e-01,0.0000e+00,2.4788e-02,0.0000e+00,2.4339e-01,0.0000e+00,2.0979e-01,0.0000e+00,2.4623e-01,0.0000e+00,2.8631e-03,0.0000e+00,6.0564e-03,0.0000e+00,9.7977e-02,0.0000e+00,1.9840e-02,0.0000e+00,3.2816e-01,0.0000e+00,1.0877e-03,0.0000e+00,2.5288e-03,0.0000e+00,2.9533e-02,0.0000e+00,1.2904e-02,0.0000e+00,1.1971e-03
1.0000e+00,5.2854e-02,0.0000e+00,1.5233e-03,0.0000e+00,5.5897e-01,0.0000e+00,3.7153e-01,1.0000e+00,5.4442e-01,0.0000e+00,2.1470e-01,1.0000e+00,5.8782e-01,0.0000e+00,2.3235e-01,0.0000e+00,1.2390e-01,0.0000e+00,2.6230e-01,0.0000e+00,3.3569e-02,0.0000e+00,4.7005e-04,1.0000e+00,3.4113e-03,1.0000e+00,3.9309e-01,0.0000e+00,2.1790e-01,0.0000e+00,2.2274e-02,0.0000e+00,8.1392e-03,0.0000e+00,8.5908e-02,0.0000e+00,1.7548e-02,1.0000e+00,7.2108e-01
